"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
120,2006,"Serie A","Palmeiras","America Mineiro",52.6,54.3,459,122,16,8,0,2,0.18,0.22,"Local"
120,2006,"Serie A","America Mineiro","Palmeiras",47.4,45.7,429,99,21,9,1,3,0.62,0.55,"Visitante"
121,2006,"Serie A","Cruzeiro","Corinthians",37.8,39.6,344,99,32,15,4,6,2.16,1.73,"Local"
121,2006,"Serie A","Corinthians","Cruzeiro",62.2,60.4,539,135,29,9,0,4,0.34,0.26,"Visitante"
122,2006,"Serie A","Athletico Paranaense","America Mineiro",37.4,31.6,307,80,26,15,3,5,1.58,1.86,"Local"
122,2006,"Serie A","America Mineiro","Athletico Paranaense",62.6,68.4,543,114,23,14,2,5,1.06,1.16,"Visitante"
123,2006,"Serie A","Botafogo","Goias",52.9,53.2,478,116,16,9,0,4,0.32,0.35,"Local"
123,2006,"Serie A","Goias","Botafogo",47.1,46.8,395,90,16,12,1,5,0.73,0.71,"Visitante"
124,2006,"Serie A","Flamengo","Fortaleza",40.9,31.2,327,87,36,18,3,6,1.58,1.53,"Local"
124,2006,"Serie A","Fortaleza","Flamengo",59.1,68.8,493,119,19,7,0,3,0.28,0.32,"Visitante"
125,2006,"Serie A","Palmeiras","Cruzeiro",52.7,52.4,492,142,20,8,1,5,0.8,0.68,"Local"
125,2006,"Serie A","Cruzeiro","Palmeiras",47.3,47.6,421,81,16,9,0,4,0.34,0.35,"Visitante"
126,2006,"Serie A","Palmeiras","Fortaleza",57.6,50.6,448,114,14,8,1,3,0.61,0.61,"Local"
126,2006,"Serie A","Fortaleza","Palmeiras",42.4,49.4,368,78,18,9,0,3,0.28,0.24,"Visitante"
127,2006,"Serie A","Santos","Internacional",37.3,30.1,299,82,32,16,2,4,1.14,1.05,"Local"
127,2006,"Serie A","Internacional","Santos",62.7,69.9,527,116,21,6,3,3,1.38,1.41,"Visitante"
128,2006,"Serie A","Fortaleza","Corinthians",61.5,70,513,121,32,10,3,8,1.98,1.7,"Local"
128,2006,"Serie A","Corinthians","Fortaleza",38.5,30,317,68,15,5,1,2,0.5,0.59,"Visitante"
129,2006,"Serie A","Palmeiras","Fluminense",34,39.7,327,78,28,17,2,6,1.32,1.27,"Local"
129,2006,"Serie A","Fluminense","Palmeiras",66,60.3,558,127,27,10,3,4,1.42,1.77,"Visitante"
130,2006,"Serie A","Palmeiras","Santos",39.9,40,306,85,32,17,4,5,1.91,2,"Local"
130,2006,"Serie A","Santos","Palmeiras",60.1,60,478,98,19,9,0,4,0.42,0.33,"Visitante"
131,2006,"Serie A","Cruzeiro","Goias",70.5,76.4,615,155,46,7,1,10,1.07,1.29,"Local"
131,2006,"Serie A","Goias","Cruzeiro",29.5,23.6,236,58,12,10,2,4,1.11,1.11,"Visitante"
132,2006,"Serie A","Atletico Mineiro","America Mineiro",68.3,76.7,538,152,51,7,4,7,2.03,2.44,"Local"
132,2006,"Serie A","America Mineiro","Atletico Mineiro",31.7,23.3,239,54,11,9,3,4,1.34,1.42,"Visitante"
133,2006,"Serie A","Cruzeiro","Red Bull Bragantino",35.2,36.6,304,76,25,20,5,4,2.18,1.97,"Local"
133,2006,"Serie A","Red Bull Bragantino","Cruzeiro",64.8,63.4,548,105,20,9,2,4,1.07,1.09,"Visitante"
134,2006,"Serie A","Cuiaba","Coritiba",39.6,39.3,356,86,33,14,2,5,1.31,1.33,"Local"
134,2006,"Serie A","Coritiba","Cuiaba",60.4,60.7,480,103,23,12,2,4,1.08,1.22,"Visitante"
135,2006,"Serie A","Cuiaba","Fortaleza",40.9,37.1,336,80,27,16,4,5,1.91,2.16,"Local"
135,2006,"Serie A","Fortaleza","Cuiaba",59.1,62.9,514,123,27,10,1,4,0.72,0.87,"Visitante"
136,2006,"Serie A","Atletico Mineiro","Botafogo",56,55.8,441,117,13,10,2,4,1.01,1.13,"Local"
136,2006,"Serie A","Botafogo","Atletico Mineiro",44,44.2,349,87,15,6,3,3,1.29,1.51,"Visitante"
137,2006,"Serie A","Sao Paulo","Gremio",57.8,54.7,501,138,17,7,1,3,0.66,0.62,"Local"
137,2006,"Serie A","Gremio","Sao Paulo",42.2,45.3,361,75,15,7,0,6,0.62,0.66,"Visitante"
138,2006,"Serie A","Fortaleza","Red Bull Bragantino",64.1,81.6,548,139,37,13,2,9,1.69,1.9,"Local"
138,2006,"Serie A","Red Bull Bragantino","Fortaleza",35.9,18.4,316,73,14,9,3,5,1.42,1.63,"Visitante"
139,2006,"Serie A","Fortaleza","Gremio",56.8,50.7,530,133,16,7,1,4,0.71,0.59,"Local"
139,2006,"Serie A","Gremio","Fortaleza",43.2,49.3,343,83,18,8,0,3,0.26,0.32,"Visitante"
140,2006,"Serie A","Flamengo","Cuiaba",52.2,52,538,128,15,9,2,4,1.08,1.28,"Local"
140,2006,"Serie A","Cuiaba","Flamengo",47.8,48,404,100,20,8,2,3,0.91,0.84,"Visitante"
141,2006,"Serie A","Atletico Mineiro","Athletico Paranaense",61.6,80.8,550,145,45,9,3,5,1.58,1.6,"Local"
141,2006,"Serie A","Athletico Paranaense","Atletico Mineiro",38.4,19.2,334,68,15,12,1,3,0.64,0.51,"Visitante"
142,2006,"Serie A","Sao Paulo","Flamengo",55.9,52.9,509,131,16,9,1,4,0.82,0.66,"Local"
142,2006,"Serie A","Flamengo","Sao Paulo",44.1,47.1,383,75,16,10,3,4,1.33,1.38,"Visitante"
143,2006,"Serie A","Bahia","Santos",42.2,33.4,335,80,28,14,5,6,2.24,1.91,"Local"
143,2006,"Serie A","Santos","Bahia",57.8,66.6,505,104,25,8,0,4,0.26,0.25,"Visitante"
144,2006,"Serie A","Santos","Athletico Paranaense",70.6,71.5,530,140,37,7,1,9,1.21,1.16,"Local"
144,2006,"Serie A","Athletico Paranaense","Santos",29.4,28.5,234,47,11,11,1,4,0.6,0.68,"Visitante"
145,2006,"Serie A","America Mineiro","Gremio",68.5,73.4,586,145,40,9,2,5,1.1,0.99,"Local"
145,2006,"Serie A","Gremio","America Mineiro",31.5,26.6,283,56,11,11,0,4,0.34,0.29,"Visitante"
146,2006,"Serie A","Cuiaba","Fortaleza",56.8,51.5,506,124,14,8,1,3,0.65,0.71,"Local"
146,2006,"Serie A","Fortaleza","Cuiaba",43.2,48.5,346,76,15,12,2,5,1.14,1.34,"Visitante"
147,2006,"Serie A","America Mineiro","Cruzeiro",37.6,32.1,331,95,38,17,2,4,1.17,1.1,"Local"
147,2006,"Serie A","Cruzeiro","America Mineiro",62.4,67.9,527,113,25,9,0,5,0.3,0.29,"Visitante"
148,2006,"Serie A","Corinthians","Red Bull Bragantino",39.6,38.6,361,102,35,15,5,5,2.29,2.96,"Local"
148,2006,"Serie A","Red Bull Bragantino","Corinthians",60.4,61.4,511,104,23,6,3,6,1.67,1.5,"Visitante"
149,2006,"Serie A","America Mineiro","Palmeiras",58.2,55.5,471,124,18,7,1,3,0.71,0.82,"Local"
149,2006,"Serie A","Palmeiras","America Mineiro",41.8,44.5,355,86,16,8,3,3,1.34,1.54,"Visitante"
150,2006,"Serie A","Santos","Red Bull Bragantino",58.4,53.2,483,113,15,10,1,5,0.85,0.97,"Local"
150,2006,"Serie A","Red Bull Bragantino","Santos",41.6,46.8,374,74,12,5,3,6,1.66,1.96,"Visitante"
151,2006,"Serie A","Cuiaba","Gremio",59.5,86.3,565,143,41,9,4,6,2.04,2.59,"Local"
151,2006,"Serie A","Gremio","Cuiaba",40.5,13.7,328,76,18,11,2,5,1.1,1.35,"Visitante"
152,2006,"Serie A","Botafogo","Bahia",58.9,52.6,496,115,16,10,1,3,0.64,0.61,"Local"
152,2006,"Serie A","Bahia","Botafogo",41.1,47.4,393,97,17,9,1,2,0.53,0.52,"Visitante"
153,2006,"Serie A","Cuiaba","Bahia",53.4,54.9,467,121,19,9,1,3,0.68,0.55,"Local"
153,2006,"Serie A","Bahia","Cuiaba",46.6,45.1,456,87,20,9,2,3,1.02,1.24,"Visitante"
154,2006,"Serie A","Bahia","Fortaleza",70.9,81.1,551,153,45,8,3,7,1.85,1.69,"Local"
154,2006,"Serie A","Fortaleza","Bahia",29.1,18.9,258,58,11,8,2,4,1.01,1.23,"Visitante"
155,2006,"Serie A","Cuiaba","Fluminense",52.7,54.1,493,124,16,10,2,4,1.08,1.17,"Local"
155,2006,"Serie A","Fluminense","Cuiaba",47.3,45.9,386,96,17,10,3,5,1.4,1.16,"Visitante"
156,2006,"Serie A","America Mineiro","Cuiaba",65.5,80.8,559,152,42,9,2,7,1.4,1.51,"Local"
156,2006,"Serie A","Cuiaba","America Mineiro",34.5,19.2,282,68,11,4,0,4,0.31,0.31,"Visitante"
157,2006,"Serie A","Flamengo","Bahia",58,74.7,559,135,41,6,1,7,1.13,0.93,"Local"
157,2006,"Serie A","Bahia","Flamengo",42,25.3,367,78,17,9,1,5,0.9,0.84,"Visitante"
158,2006,"Serie A","Cuiaba","Gremio",42.2,36.9,308,72,25,16,4,8,2.05,1.73,"Local"
158,2006,"Serie A","Gremio","Cuiaba",57.8,63.1,509,121,25,9,3,2,1.25,1.49,"Visitante"
159,2006,"Serie A","Flamengo","Gremio",56.9,54.6,495,117,18,10,1,3,0.63,0.8,"Local"
159,2006,"Serie A","Gremio","Flamengo",43.1,45.4,345,73,13,11,0,3,0.28,0.3,"Visitante"
160,2006,"Serie A","Palmeiras","Cuiaba",41.3,33.9,337,93,31,16,5,6,2.5,2.21,"Local"
160,2006,"Serie A","Cuiaba","Palmeiras",58.7,66.1,482,117,22,11,1,5,0.78,0.96,"Visitante"
161,2006,"Serie A","Fluminense","Vasco da Gama",65,82.6,538,124,40,11,3,7,1.64,1.57,"Local"
161,2006,"Serie A","Vasco da Gama","Fluminense",35,17.4,310,73,12,9,2,1,0.81,0.68,"Visitante"
162,2006,"Serie A","Red Bull Bragantino","Atletico Mineiro",58.7,84.9,601,144,46,13,4,7,2.12,2.06,"Local"
162,2006,"Serie A","Atletico Mineiro","Red Bull Bragantino",41.3,15.1,353,73,14,8,0,5,0.55,0.65,"Visitante"
163,2006,"Serie A","Sao Paulo","Corinthians",52.1,52.9,480,114,18,10,1,4,0.79,0.63,"Local"
163,2006,"Serie A","Corinthians","Sao Paulo",47.9,47.1,387,77,16,8,0,5,0.37,0.44,"Visitante"
164,2006,"Serie A","Atletico Mineiro","Coritiba",55.1,53.2,497,120,17,10,1,5,0.76,0.77,"Local"
164,2006,"Serie A","Coritiba","Atletico Mineiro",44.9,46.8,361,72,16,10,0,2,0.21,0.26,"Visitante"
165,2006,"Serie A","Bahia","Flamengo",37.2,31.8,316,80,28,20,3,6,1.8,2.01,"Local"
165,2006,"Serie A","Flamengo","Bahia",62.8,68.2,536,114,25,12,2,2,0.87,0.91,"Visitante"
166,2006,"Serie A","Athletico Paranaense","Gremio",67.8,74.6,561,143,37,10,3,9,2.14,2.25,"Local"
166,2006,"Serie A","Gremio","Athletico Paranaense",32.2,25.4,295,58,11,12,3,4,1.32,1.28,"Visitante"
167,2006,"Serie A","Flamengo","Red Bull Bragantino",63.1,87.7,595,167,55,12,1,7,1.14,1.43,"Local"
167,2006,"Serie A","Red Bull Bragantino","Flamengo",36.9,12.3,314,77,14,8,2,3,0.91,1.12,"Visitante"
168,2006,"Serie A","Coritiba","Cruzeiro",57.5,54.7,488,132,20,12,1,4,0.79,0.75,"Local"
168,2006,"Serie A","Cruzeiro","Coritiba",42.5,45.3,341,68,13,9,1,4,0.65,0.62,"Visitante"
169,2006,"Serie A","Atletico Mineiro","Gremio",66,74.7,578,141,41,9,3,8,1.97,1.62,"Local"
169,2006,"Serie A","Gremio","Atletico Mineiro",34,25.3,266,65,12,11,0,5,0.5,0.43,"Visitante"
170,2006,"Serie A","Vasco da Gama","Flamengo",39.4,31,340,79,33,16,5,5,2.25,2.67,"Local"
170,2006,"Serie A","Flamengo","Vasco da Gama",60.6,69,508,101,19,8,3,4,1.33,1.36,"Visitante"
171,2006,"Serie A","Gremio","Red Bull Bragantino",54.4,55.4,534,130,17,12,2,3,1.08,1,"Local"
171,2006,"Serie A","Red Bull Bragantino","Gremio",45.6,44.6,366,81,17,9,3,3,1.34,1.19,"Visitante"
172,2006,"Serie A","Red Bull Bragantino","Fluminense",67.8,73.2,556,132,36,8,3,7,1.68,1.99,"Local"
172,2006,"Serie A","Fluminense","Red Bull Bragantino",32.2,26.8,265,54,9,10,0,3,0.3,0.29,"Visitante"
173,2006,"Serie A","Cruzeiro","Internacional",35,39.6,335,80,32,12,5,5,2.28,2.24,"Local"
173,2006,"Serie A","Internacional","Cruzeiro",65,60.4,559,128,29,9,2,5,1.13,1.11,"Visitante"
174,2006,"Serie A","Internacional","Gremio",34.5,30.7,307,76,28,17,4,4,1.85,1.5,"Local"
174,2006,"Serie A","Gremio","Internacional",65.5,69.3,525,122,20,6,2,5,1.11,1.25,"Visitante"
175,2006,"Serie A","Botafogo","Goias",59.2,52.9,467,121,15,7,2,4,1.09,1.01,"Local"
175,2006,"Serie A","Goias","Botafogo",40.8,47.1,345,66,16,10,2,4,1.14,1.02,"Visitante"
176,2006,"Serie A","Botafogo","Gremio",58.3,78.6,559,154,44,10,4,8,2.28,2.59,"Local"
176,2006,"Serie A","Gremio","Botafogo",41.7,21.4,355,82,16,9,0,6,0.6,0.47,"Visitante"
177,2006,"Serie A","Sao Paulo","Athletico Paranaense",36.9,31.7,343,91,29,14,3,7,1.69,1.59,"Local"
177,2006,"Serie A","Athletico Paranaense","Sao Paulo",63.1,68.3,524,107,24,10,2,5,1.09,1.23,"Visitante"
178,2006,"Serie A","Goias","Athletico Paranaense",54.6,52.2,530,152,24,11,1,3,0.7,0.69,"Local"
178,2006,"Serie A","Athletico Paranaense","Goias",45.4,47.8,375,78,13,10,2,5,1.23,0.93,"Visitante"
179,2006,"Serie A","Vasco da Gama","Coritiba",59,52.6,485,128,17,10,0,3,0.36,0.31,"Local"
179,2006,"Serie A","Coritiba","Vasco da Gama",41,47.4,350,83,17,12,1,4,0.66,0.69,"Visitante"
180,2006,"Serie A","Vasco da Gama","Atletico Mineiro",67.2,87.3,517,119,37,11,3,8,1.81,2.26,"Local"
180,2006,"Serie A","Atletico Mineiro","Vasco da Gama",32.8,12.7,260,54,10,9,0,3,0.23,0.28,"Visitante"
181,2006,"Serie A","America Mineiro","Vasco da Gama",57.4,53.1,532,152,18,11,0,4,0.45,0.47,"Local"
181,2006,"Serie A","Vasco da Gama","America Mineiro",42.6,46.9,315,71,14,10,2,4,1.05,1.02,"Visitante"
182,2006,"Serie A","Red Bull Bragantino","Bahia",59.9,57.4,493,114,15,8,2,4,1.05,1.22,"Local"
182,2006,"Serie A","Bahia","Red Bull Bragantino",40.1,42.6,344,70,14,7,2,5,1.1,0.95,"Visitante"
183,2006,"Serie A","Flamengo","Gremio",59.2,85.5,566,154,43,6,4,8,2.23,2.31,"Local"
183,2006,"Serie A","Gremio","Flamengo",40.8,14.5,341,81,15,5,0,5,0.51,0.62,"Visitante"
184,2006,"Serie A","Gremio","Corinthians",57.8,52,469,110,13,6,1,4,0.75,0.7,"Local"
184,2006,"Serie A","Corinthians","Gremio",42.2,48,397,96,23,10,3,5,1.44,1.41,"Visitante"
185,2006,"Serie A","Santos","Botafogo",58.2,83.6,599,151,47,10,3,6,1.5,1.2,"Local"
185,2006,"Serie A","Botafogo","Santos",41.8,16.4,353,76,13,7,2,5,1.05,1.2,"Visitante"
186,2006,"Serie A","Botafogo","Athletico Paranaense",58.6,85.7,567,146,47,9,3,8,1.68,1.6,"Local"
186,2006,"Serie A","Athletico Paranaense","Botafogo",41.4,14.3,382,86,19,11,2,4,1.07,0.8,"Visitante"
187,2006,"Serie A","America Mineiro","Atletico Mineiro",35.2,37.1,328,76,31,17,4,4,1.82,2.36,"Local"
187,2006,"Serie A","Atletico Mineiro","America Mineiro",64.8,62.9,538,124,28,9,1,6,0.89,0.77,"Visitante"
188,2006,"Serie A","Bahia","Palmeiras",52,56.1,526,125,16,7,1,4,0.73,0.72,"Local"
188,2006,"Serie A","Palmeiras","Bahia",48,43.9,406,89,16,9,1,5,0.67,0.77,"Visitante"
189,2006,"Serie A","Atletico Mineiro","Athletico Paranaense",57.2,53.8,526,124,17,10,0,5,0.45,0.39,"Local"
189,2006,"Serie A","Athletico Paranaense","Atletico Mineiro",42.8,46.2,419,96,18,7,0,5,0.33,0.33,"Visitante"
190,2006,"Serie A","Santos","Gremio",52.7,54.8,529,143,22,11,1,3,0.6,0.59,"Local"
190,2006,"Serie A","Gremio","Santos",47.3,45.2,420,97,22,6,1,3,0.69,0.63,"Visitante"
191,2006,"Serie A","Vasco da Gama","Santos",58.2,50.6,528,123,18,8,1,4,0.81,0.79,"Local"
191,2006,"Serie A","Santos","Vasco da Gama",41.8,49.4,368,83,19,7,2,5,1.22,1.41,"Visitante"
192,2006,"Serie A","Palmeiras","Coritiba",37.6,34.6,336,80,26,16,4,4,1.88,1.79,"Local"
192,2006,"Serie A","Coritiba","Palmeiras",62.4,65.4,584,119,28,10,2,3,1.03,1.02,"Visitante"
193,2006,"Serie A","Gremio","Atletico Mineiro",57.4,54,462,113,17,12,2,5,1.23,1.21,"Local"
193,2006,"Serie A","Atletico Mineiro","Gremio",42.6,46,351,69,14,10,3,5,1.61,1.34,"Visitante"
194,2006,"Serie A","Flamengo","Cuiaba",69.8,82.5,560,154,47,8,3,6,1.7,1.68,"Local"
194,2006,"Serie A","Cuiaba","Flamengo",30.2,17.5,234,50,10,8,2,3,1.05,0.79,"Visitante"
195,2006,"Serie A","Fortaleza","Cuiaba",65.8,80.7,547,141,45,8,3,7,1.66,1.5,"Local"
195,2006,"Serie A","Cuiaba","Fortaleza",34.2,19.3,268,58,11,7,3,7,1.71,1.36,"Visitante"
196,2006,"Serie A","Red Bull Bragantino","Bahia",64.1,72.2,532,148,46,8,1,7,1.18,1.24,"Local"
196,2006,"Serie A","Bahia","Red Bull Bragantino",35.9,27.8,270,57,11,10,0,4,0.38,0.31,"Visitante"
197,2006,"Serie A","Cuiaba","Fortaleza",65.8,71.5,565,132,39,8,2,8,1.65,2.14,"Local"
197,2006,"Serie A","Fortaleza","Cuiaba",34.2,28.5,348,81,15,10,0,6,0.62,0.59,"Visitante"
198,2006,"Serie A","Santos","Red Bull Bragantino",60,80.3,554,135,40,8,2,7,1.42,1.61,"Local"
198,2006,"Serie A","Red Bull Bragantino","Santos",40,19.7,347,78,17,12,1,4,0.75,0.57,"Visitante"
199,2006,"Serie A","Goias","Palmeiras",56.9,57.8,473,116,14,8,2,2,0.87,0.91,"Local"
199,2006,"Serie A","Palmeiras","Goias",43.1,42.2,391,88,15,11,1,3,0.54,0.6,"Visitante"
200,2006,"Serie A","Palmeiras","Red Bull Bragantino",66.9,86.8,529,126,38,9,4,7,2.16,2.28,"Local"
200,2006,"Serie A","Red Bull Bragantino","Palmeiras",33.1,13.2,250,59,11,8,3,3,1.38,1.33,"Visitante"
201,2006,"Serie A","Cruzeiro","Athletico Paranaense",36.4,34.4,332,80,29,16,4,6,2.05,2.48,"Local"
201,2006,"Serie A","Athletico Paranaense","Cruzeiro",63.6,65.6,486,111,22,8,2,6,1.18,1.05,"Visitante"
202,2006,"Serie A","Corinthians","Fluminense",70.6,82.5,601,159,46,9,2,7,1.43,1.22,"Local"
202,2006,"Serie A","Fluminense","Corinthians",29.4,17.5,219,43,8,11,3,5,1.53,1.19,"Visitante"
203,2006,"Serie A","America Mineiro","Fortaleza",61.6,81,590,145,39,9,1,7,1.08,1.01,"Local"
203,2006,"Serie A","Fortaleza","America Mineiro",38.4,19,302,68,16,9,2,5,1.12,1.23,"Visitante"
204,2006,"Serie A","Vasco da Gama","Fluminense",62.3,76.5,563,139,37,10,3,9,1.8,2.26,"Local"
204,2006,"Serie A","Fluminense","Vasco da Gama",37.7,23.5,303,59,10,9,1,4,0.69,0.59,"Visitante"
205,2006,"Serie A","Internacional","Santos",71.5,74.9,599,149,42,9,3,9,1.91,2.37,"Local"
205,2006,"Serie A","Santos","Internacional",28.5,25.1,215,45,9,9,2,4,0.96,1.1,"Visitante"
206,2006,"Serie A","Cuiaba","Flamengo",71.4,70.9,504,138,40,13,3,7,1.74,1.45,"Local"
206,2006,"Serie A","Flamengo","Cuiaba",28.6,29.1,249,50,11,8,0,4,0.35,0.37,"Visitante"
207,2006,"Serie A","Atletico Mineiro","Flamengo",66,85,593,168,54,8,3,7,1.6,1.55,"Local"
207,2006,"Serie A","Flamengo","Atletico Mineiro",34,15,287,61,14,5,3,5,1.46,1.53,"Visitante"
208,2006,"Serie A","America Mineiro","Vasco da Gama",52.8,51,503,132,19,9,2,5,1.1,1.02,"Local"
208,2006,"Serie A","Vasco da Gama","America Mineiro",47.2,49,418,96,16,8,1,3,0.67,0.69,"Visitante"
209,2006,"Serie A","Goias","Coritiba",67.2,70.7,510,129,37,8,2,8,1.66,1.59,"Local"
209,2006,"Serie A","Coritiba","Goias",32.8,29.3,299,60,12,8,1,5,0.81,0.78,"Visitante"
210,2006,"Serie A","Botafogo","Atletico Mineiro",34.6,40.7,311,88,35,14,2,6,1.41,1.25,"Local"
210,2006,"Serie A","Atletico Mineiro","Botafogo",65.4,59.3,539,135,29,6,2,7,1.22,0.98,"Visitante"
211,2006,"Serie A","Santos","Goias",66.3,79.6,594,146,48,8,1,8,1.26,1.61,"Local"
211,2006,"Serie A","Goias","Santos",33.7,20.4,243,53,9,11,3,4,1.47,1.39,"Visitante"
212,2006,"Serie A","Gremio","Red Bull Bragantino",55.4,54,479,133,19,9,0,3,0.26,0.29,"Local"
212,2006,"Serie A","Red Bull Bragantino","Gremio",44.6,46,378,77,18,6,2,5,1.03,0.96,"Visitante"
213,2006,"Serie A","Cruzeiro","Fluminense",40.8,36.2,348,89,30,17,5,7,2.38,2.52,"Local"
213,2006,"Serie A","Fluminense","Cruzeiro",59.2,63.8,478,114,21,10,3,6,1.68,1.42,"Visitante"
214,2006,"Serie A","Botafogo","Vasco da Gama",38.5,28.1,308,73,26,13,5,6,2.45,2.81,"Local"
214,2006,"Serie A","Vasco da Gama","Botafogo",61.5,71.9,508,106,17,10,2,4,0.99,1.03,"Visitante"
215,2006,"Serie A","Coritiba","Cruzeiro",36.2,35.1,345,90,36,17,4,6,1.94,2.46,"Local"
215,2006,"Serie A","Cruzeiro","Coritiba",63.8,64.9,521,116,25,9,2,5,1.27,1.28,"Visitante"
216,2006,"Serie A","Botafogo","Cuiaba",42.7,33.1,311,80,30,13,3,6,1.73,1.89,"Local"
216,2006,"Serie A","Cuiaba","Botafogo",57.3,66.9,479,113,18,11,2,4,1.08,1.17,"Visitante"
217,2006,"Serie A","Santos","Palmeiras",40,30.9,306,77,26,19,2,4,1.11,1.31,"Local"
217,2006,"Serie A","Palmeiras","Santos",60,69.1,486,117,24,8,2,2,0.92,0.87,"Visitante"
218,2006,"Serie A","Coritiba","Cruzeiro",59.1,72.1,550,150,45,6,3,7,1.66,1.81,"Local"
218,2006,"Serie A","Cruzeiro","Coritiba",40.9,27.9,356,88,17,10,1,4,0.67,0.61,"Visitante"
219,2006,"Serie A","Corinthians","Flamengo",57.9,50.5,496,125,16,10,0,3,0.29,0.35,"Local"
219,2006,"Serie A","Flamengo","Corinthians",42.1,49.5,347,66,14,14,0,4,0.39,0.49,"Visitante"
220,2006,"Serie A","Cruzeiro","America Mineiro",54,53.4,476,124,18,10,0,3,0.33,0.32,"Local"
220,2006,"Serie A","America Mineiro","Cruzeiro",46,46.6,385,88,18,6,0,4,0.32,0.33,"Visitante"
221,2006,"Serie A","Cuiaba","Santos",41.2,41.6,311,74,26,18,4,5,1.89,1.64,"Local"
221,2006,"Serie A","Santos","Cuiaba",58.8,58.4,479,102,20,10,2,3,0.94,0.94,"Visitante"
222,2006,"Serie A","Athletico Paranaense","Gremio",53.9,57.9,490,134,21,10,1,4,0.82,0.82,"Local"
222,2006,"Serie A","Gremio","Athletico Paranaense",46.1,42.1,407,80,17,12,1,4,0.79,0.95,"Visitante"
223,2006,"Serie A","Gremio","Cruzeiro",35.6,39.9,331,81,28,14,4,7,2.16,2.43,"Local"
223,2006,"Serie A","Cruzeiro","Gremio",64.4,60.1,527,114,26,11,0,5,0.43,0.38,"Visitante"
224,2006,"Serie A","Vasco da Gama","Athletico Paranaense",71.7,72.5,504,133,37,10,2,6,1.35,1.65,"Local"
224,2006,"Serie A","Athletico Paranaense","Vasco da Gama",28.3,27.5,237,55,11,8,2,4,1.11,1.36,"Visitante"
225,2006,"Serie A","Botafogo","America Mineiro",65.1,87.5,556,157,46,12,3,8,1.65,2.12,"Local"
225,2006,"Serie A","America Mineiro","Botafogo",34.9,12.5,285,60,14,8,3,4,1.39,1.5,"Visitante"
226,2006,"Serie A","Cruzeiro","Corinthians",60.6,71.1,519,120,36,11,4,6,2.1,2.28,"Local"
226,2006,"Serie A","Corinthians","Cruzeiro",39.4,28.9,297,73,14,6,1,2,0.52,0.62,"Visitante"
227,2006,"Serie A","Goias","Gremio",57.5,52.8,488,121,18,10,2,4,1.11,1.29,"Local"
227,2006,"Serie A","Gremio","Goias",42.5,47.2,327,63,12,6,0,6,0.49,0.58,"Visitante"
228,2006,"Serie A","Internacional","Fluminense",56.8,50.1,449,127,18,6,0,4,0.38,0.31,"Local"
228,2006,"Serie A","Fluminense","Internacional",43.2,49.9,354,84,19,13,2,5,1.17,1.16,"Visitante"
229,2006,"Serie A","Fortaleza","Gremio",39.7,28.1,341,92,31,18,3,2,1.28,1.19,"Local"
229,2006,"Serie A","Gremio","Fortaleza",60.3,71.9,534,112,26,10,0,4,0.39,0.44,"Visitante"
230,2006,"Serie A","Athletico Paranaense","Sao Paulo",62.9,76.4,610,172,50,9,2,7,1.32,1.15,"Local"
230,2006,"Serie A","Sao Paulo","Athletico Paranaense",37.1,23.6,320,79,18,8,3,3,1.4,1.33,"Visitante"
231,2006,"Serie A","Coritiba","Internacional",37.3,36.2,334,92,35,15,5,4,2.27,2.83,"Local"
231,2006,"Serie A","Internacional","Coritiba",62.7,63.8,553,109,22,9,2,6,1.36,1.39,"Visitante"
232,2006,"Serie A","Cruzeiro","Palmeiras",71.6,78.8,533,151,43,9,1,8,1.28,1.61,"Local"
232,2006,"Serie A","Palmeiras","Cruzeiro",28.4,21.2,243,50,11,6,1,3,0.65,0.74,"Visitante"
233,2006,"Serie A","Atletico Mineiro","Internacional",41.8,39.5,372,89,34,18,5,6,2.3,2.31,"Local"
233,2006,"Serie A","Internacional","Atletico Mineiro",58.2,60.5,513,116,23,9,3,4,1.34,1.45,"Visitante"
234,2006,"Serie A","Palmeiras","Athletico Paranaense",36,30.5,356,92,30,16,4,6,2.14,2.06,"Local"
234,2006,"Serie A","Athletico Paranaense","Palmeiras",64,69.5,515,109,22,9,0,6,0.56,0.65,"Visitante"
235,2006,"Serie A","Sao Paulo","Palmeiras",39.1,35.2,341,87,31,19,5,7,2.41,3.1,"Local"
235,2006,"Serie A","Palmeiras","Sao Paulo",60.9,64.8,501,117,27,6,1,4,0.78,0.95,"Visitante"
236,2006,"Serie A","Palmeiras","Red Bull Bragantino",66.7,82.8,452,130,42,10,3,6,1.68,1.88,"Local"
236,2006,"Serie A","Red Bull Bragantino","Palmeiras",33.3,17.2,247,60,10,8,2,4,1.09,1.14,"Visitante"
237,2006,"Serie A","Fortaleza","Cruzeiro",40,31.4,335,84,33,14,2,5,1.08,1.04,"Local"
237,2006,"Serie A","Cruzeiro","Fortaleza",60,68.6,484,106,19,6,2,4,1.09,0.96,"Visitante"
238,2006,"Serie A","Red Bull Bragantino","America Mineiro",37.6,30,358,87,30,14,5,4,2.21,2.01,"Local"
