"id_partido","temporada","torneo","equipo","rival","posesion","momentum","pases","pases_ultimo_tercio","pases_area_rival","pases_entre_lineas","grandes_ocasiones","remates_al_arco","xG","xGOT","condicion"
116,2015,"Apertura","Patriotas","Jaguares",46.6,47.8,317,71,11,5,1,5,0.69,0.54,"Visitante"
117,2015,"Apertura","Fortaleza CEIF","Santa Fe",50,52.9,424,100,10,6,0,2,0.15,0.12,"Local"
117,2015,"Apertura","Santa Fe","Fortaleza CEIF",50,47.1,404,91,14,6,2,3,0.85,0.65,"Visitante"
118,2015,"Apertura","Envigado","Fortaleza CEIF",62.8,66.3,472,94,25,8,1,4,0.57,0.55,"Local"
118,2015,"Apertura","Fortaleza CEIF","Envigado",37.2,33.7,303,60,11,7,1,3,0.55,0.6,"Visitante"
119,2015,"Apertura","Fortaleza CEIF","Deportivo Pasto",61.4,71.7,463,94,22,6,3,6,1.39,1,"Local"
119,2015,"Apertura","Deportivo Pasto","Fortaleza CEIF",38.6,28.3,286,64,12,4,0,4,0.24,0.26,"Visitante"
120,2015,"Apertura","Once Caldas","Alianza",50.4,48.2,398,82,8,4,0,4,0.33,0.37,"Local"
120,2015,"Apertura","Alianza","Once Caldas",49.6,51.8,374,82,10,5,2,3,0.88,0.67,"Visitante"
121,2015,"Apertura","Millonarios","America de Cali",40.8,36.7,287,67,19,10,3,4,1.27,1.4,"Local"
121,2015,"Apertura","America de Cali","Millonarios",59.2,63.3,462,103,19,5,1,6,0.8,0.87,"Visitante"
122,2015,"Apertura","Deportivo Pasto","Alianza",45.4,37.3,305,73,24,9,1,4,0.59,0.67,"Local"
122,2015,"Apertura","Alianza","Deportivo Pasto",54.6,62.7,391,78,14,5,0,2,0.1,0.08,"Visitante"
123,2015,"Apertura","Alianza","Aguilas Doradas",59.9,74.7,477,95,20,5,2,5,1.09,0.77,"Local"
123,2015,"Apertura","Aguilas Doradas","Alianza",40.1,25.3,303,65,8,6,0,3,0.26,0.21,"Visitante"
124,2015,"Apertura","Envigado","Once Caldas",36.6,39.5,317,67,23,9,4,5,1.75,1.95,"Local"
124,2015,"Apertura","Once Caldas","Envigado",63.4,60.5,501,113,22,5,2,2,0.81,0.62,"Visitante"
125,2015,"Apertura","Deportivo Cali","Independiente Medellin",52.3,54.8,408,84,9,7,0,3,0.2,0.18,"Local"
125,2015,"Apertura","Independiente Medellin","Deportivo Cali",47.7,45.2,354,66,12,5,0,3,0.24,0.24,"Visitante"
126,2015,"Apertura","Atletico Nacional","Fortaleza CEIF",38,44.4,328,70,19,13,4,3,1.54,1.76,"Local"
126,2015,"Apertura","Fortaleza CEIF","Atletico Nacional",62,55.6,473,102,19,7,0,4,0.25,0.22,"Visitante"
127,2015,"Apertura","Deportes Tolima","Aguilas Doradas",50.6,49.7,421,104,11,5,1,3,0.6,0.55,"Local"
127,2015,"Apertura","Aguilas Doradas","Deportes Tolima",49.4,50.3,368,68,10,6,0,4,0.25,0.22,"Visitante"
128,2015,"Apertura","America de Cali","Jaguares",38.5,40.9,305,68,23,10,2,5,1.07,1.01,"Local"
128,2015,"Apertura","Jaguares","America de Cali",61.5,59.1,462,86,16,6,2,4,0.93,1.05,"Visitante"
129,2015,"Apertura","Patriotas","Envigado",54.1,48.7,445,109,12,6,2,2,0.78,0.87,"Local"
129,2015,"Apertura","Envigado","Patriotas",45.9,51.3,376,83,15,5,0,5,0.29,0.31,"Visitante"
130,2015,"Apertura","Deportivo Pereira","America de Cali",41.2,39.8,329,70,22,9,1,4,0.67,0.51,"Local"
130,2015,"Apertura","America de Cali","Deportivo Pereira",58.8,60.2,437,92,12,8,2,3,0.89,0.74,"Visitante"
131,2015,"Apertura","Jaguares","Boyaca Chico",60.5,79.1,475,96,27,5,3,5,1.29,1.46,"Local"
131,2015,"Apertura","Boyaca Chico","Jaguares",39.5,20.9,288,63,12,4,2,3,0.85,0.92,"Visitante"
132,2015,"Apertura","Patriotas","Millonarios",60.6,73.8,455,96,23,5,3,5,1.34,1.52,"Local"
132,2015,"Apertura","Millonarios","Patriotas",39.4,26.2,310,70,13,6,1,3,0.58,0.42,"Visitante"
133,2015,"Apertura","Envigado","Atletico Bucaramanga",41.4,40.1,314,60,21,12,4,5,1.63,1.89,"Local"
133,2015,"Apertura","Atletico Bucaramanga","Envigado",58.6,59.9,426,81,14,4,0,4,0.25,0.27,"Visitante"
134,2015,"Apertura","Once Caldas","America de Cali",44.5,32.7,320,61,18,10,1,5,0.75,0.86,"Local"
134,2015,"Apertura","America de Cali","Once Caldas",55.5,67.3,430,93,14,5,2,3,0.91,0.64,"Visitante"
135,2015,"Apertura","Aguilas Doradas","Boyaca Chico",40.8,38,320,70,23,9,3,6,1.52,1.48,"Local"
135,2015,"Apertura","Boyaca Chico","Aguilas Doradas",59.2,62,445,91,11,10,2,3,0.9,0.77,"Visitante"
136,2015,"Apertura","La Equidad","Atletico Nacional",39.1,41.2,322,80,25,12,1,5,0.71,0.85,"Local"
136,2015,"Apertura","Atletico Nacional","La Equidad",60.9,58.8,431,89,14,4,2,4,0.95,0.94,"Visitante"
137,2015,"Apertura","Boyaca Chico","Jaguares",50.8,49.8,395,81,9,6,0,2,0.11,0.13,"Local"
137,2015,"Apertura","Jaguares","Boyaca Chico",49.2,50.2,345,73,13,10,1,4,0.65,0.48,"Visitante"
138,2015,"Apertura","La Equidad","Independiente Medellin",40.8,43.5,324,79,21,11,3,4,1.23,1.08,"Local"
138,2015,"Apertura","Independiente Medellin","La Equidad",59.2,56.5,419,76,12,5,1,3,0.51,0.42,"Visitante"
139,2015,"Apertura","Jaguares","Deportivo Cali",36.3,40.7,327,65,19,11,2,4,1,1.12,"Local"
139,2015,"Apertura","Deportivo Cali","Jaguares",63.7,59.3,529,101,16,7,2,5,1.03,0.81,"Visitante"
140,2015,"Apertura","Fortaleza CEIF","America de Cali",65.6,62.3,463,98,25,5,1,5,0.59,0.47,"Local"
140,2015,"Apertura","America de Cali","Fortaleza CEIF",34.4,37.7,285,61,9,6,0,2,0.16,0.12,"Visitante"
141,2015,"Apertura","Deportivo Pasto","Millonarios",56.6,53.8,405,80,10,7,2,3,0.83,0.74,"Local"
141,2015,"Apertura","Millonarios","Deportivo Pasto",43.4,46.2,366,79,12,8,0,3,0.25,0.2,"Visitante"
142,2015,"Apertura","Deportivo Pereira","Deportivo Cali",64.4,64.3,477,91,25,5,1,6,0.73,0.79,"Local"
142,2015,"Apertura","Deportivo Cali","Deportivo Pereira",35.6,35.7,275,52,7,9,0,3,0.25,0.18,"Visitante"
143,2015,"Apertura","Aguilas Doradas","Santa Fe",43.4,37.4,293,58,19,10,3,5,1.41,1.03,"Local"
143,2015,"Apertura","Santa Fe","Aguilas Doradas",56.6,62.6,437,84,16,6,0,2,0.16,0.14,"Visitante"
144,2015,"Apertura","Deportivo Cali","Alianza",63.4,78.3,478,110,28,4,2,5,1.02,1.22,"Local"
144,2015,"Apertura","Alianza","Deportivo Cali",36.6,21.7,320,56,9,5,1,3,0.5,0.52,"Visitante"
145,2015,"Apertura","Fortaleza CEIF","Atletico Nacional",65.7,66.9,431,94,23,5,1,4,0.66,0.68,"Local"
145,2015,"Apertura","Atletico Nacional","Fortaleza CEIF",34.3,33.1,239,54,10,6,1,3,0.57,0.47,"Visitante"
146,2015,"Apertura","Boyaca Chico","Independiente Medellin",57.3,50.6,437,92,12,7,1,3,0.59,0.53,"Local"
146,2015,"Apertura","Independiente Medellin","Boyaca Chico",42.7,49.4,325,57,8,7,0,4,0.31,0.32,"Visitante"
147,2015,"Apertura","Aguilas Doradas","Patriotas",62.2,76.8,474,103,26,5,1,7,0.81,0.9,"Local"
147,2015,"Apertura","Patriotas","Aguilas Doradas",37.8,23.2,318,70,9,5,2,3,0.91,0.92,"Visitante"
148,2015,"Apertura","Atletico Nacional","Deportivo Pasto",58.9,69.9,453,104,26,5,1,7,0.86,0.79,"Local"
148,2015,"Apertura","Deportivo Pasto","Atletico Nacional",41.1,30.1,279,49,7,9,1,4,0.63,0.58,"Visitante"
149,2015,"Apertura","America de Cali","Deportivo Pasto",55.2,48.2,420,105,12,7,0,3,0.26,0.25,"Local"
149,2015,"Apertura","Deportivo Pasto","America de Cali",44.8,51.8,335,69,8,8,1,3,0.49,0.53,"Visitante"
150,2015,"Apertura","Deportivo Pasto","America de Cali",56,51,394,84,8,5,1,3,0.53,0.49,"Local"
150,2015,"Apertura","America de Cali","Deportivo Pasto",44,49,351,79,11,6,2,3,0.86,0.69,"Visitante"
151,2015,"Apertura","Atletico Nacional","Deportivo Cali",54.8,51.3,435,107,10,6,1,4,0.58,0.54,"Local"
151,2015,"Apertura","Deportivo Cali","Atletico Nacional",45.2,48.7,362,65,12,6,2,3,0.91,0.72,"Visitante"
152,2015,"Apertura","Deportes Tolima","Deportivo Pasto",54.9,53.3,383,88,11,6,0,2,0.14,0.16,"Local"
152,2015,"Apertura","Deportivo Pasto","Deportes Tolima",45.1,46.7,329,61,11,7,0,3,0.21,0.19,"Visitante"
153,2015,"Apertura","Deportivo Pasto","Fortaleza CEIF",55.1,54.5,385,83,11,6,1,3,0.5,0.38,"Local"
153,2015,"Apertura","Fortaleza CEIF","Deportivo Pasto",44.9,45.5,339,69,13,7,1,2,0.51,0.36,"Visitante"
154,2015,"Apertura","Alianza","Jaguares",66.7,78.1,449,111,30,7,3,6,1.42,1.22,"Local"
154,2015,"Apertura","Jaguares","Alianza",33.3,21.9,254,55,8,5,2,3,0.86,0.73,"Visitante"
155,2015,"Apertura","Deportes Tolima","Deportivo Pereira",54.3,48.5,431,108,12,6,1,4,0.69,0.55,"Local"
155,2015,"Apertura","Deportivo Pereira","Deportes Tolima",45.7,51.5,311,61,11,5,1,6,0.71,0.79,"Visitante"
156,2015,"Apertura","Alianza","Atletico Bucaramanga",56.6,55.5,434,93,11,5,2,2,0.84,0.8,"Local"
156,2015,"Apertura","Atletico Bucaramanga","Alianza",43.4,44.5,371,83,15,7,0,4,0.22,0.21,"Visitante"
157,2015,"Apertura","Fortaleza CEIF","America de Cali",56.3,50.6,399,88,11,6,0,2,0.11,0.12,"Local"
157,2015,"Apertura","America de Cali","Fortaleza CEIF",43.7,49.4,351,70,9,7,0,4,0.3,0.22,"Visitante"
158,2015,"Apertura","Deportivo Cali","La Equidad",52.5,54.8,391,80,9,6,2,4,0.88,0.79,"Local"
158,2015,"Apertura","La Equidad","Deportivo Cali",47.5,45.2,377,77,15,7,0,3,0.22,0.19,"Visitante"
159,2015,"Apertura","Fortaleza CEIF","Deportes Tolima",45.5,36.1,316,78,24,12,1,5,0.64,0.62,"Local"
159,2015,"Apertura","Deportes Tolima","Fortaleza CEIF",54.5,63.9,401,79,11,6,2,3,0.88,0.78,"Visitante"
160,2015,"Apertura","Patriotas","Deportivo Pasto",58.7,74.6,459,101,25,6,3,6,1.4,1.14,"Local"
160,2015,"Apertura","Deportivo Pasto","Patriotas",41.3,25.4,277,62,12,6,2,3,0.89,0.83,"Visitante"
161,2015,"Apertura","Millonarios","Atletico Nacional",63.1,68.3,444,102,23,6,3,6,1.34,1.21,"Local"
161,2015,"Apertura","Atletico Nacional","Millonarios",36.9,31.7,292,62,12,4,2,4,0.92,0.96,"Visitante"
162,2015,"Apertura","Once Caldas","Independiente Medellin",57.2,53.1,390,86,11,5,2,3,0.93,0.92,"Local"
162,2015,"Apertura","Independiente Medellin","Once Caldas",42.8,46.9,300,54,8,4,2,3,0.89,0.7,"Visitante"
163,2015,"Apertura","Fortaleza CEIF","Deportes Tolima",55.8,67.6,491,108,26,8,3,5,1.43,1.14,"Local"
163,2015,"Apertura","Deportes Tolima","Fortaleza CEIF",44.2,32.4,346,62,7,11,1,3,0.52,0.39,"Visitante"
164,2015,"Apertura","Independiente Medellin","Aguilas Doradas",55.6,78.2,454,91,20,5,1,5,0.68,0.59,"Local"
164,2015,"Apertura","Aguilas Doradas","Independiente Medellin",44.4,21.8,306,68,13,8,1,3,0.48,0.42,"Visitante"
165,2015,"Apertura","La Equidad","Deportivo Cali",57.3,49.5,417,97,11,6,1,4,0.69,0.53,"Local"
165,2015,"Apertura","Deportivo Cali","La Equidad",42.7,50.5,321,70,10,7,1,3,0.58,0.64,"Visitante"
166,2015,"Apertura","Atletico Nacional","Aguilas Doradas",56.7,72.9,456,99,24,7,1,5,0.74,0.87,"Local"
166,2015,"Apertura","Aguilas Doradas","Atletico Nacional",43.3,27.1,326,65,10,6,2,3,0.87,0.87,"Visitante"
167,2015,"Apertura","Deportivo Cali","Patriotas",40.2,43,309,60,20,11,3,5,1.24,1.19,"Local"
167,2015,"Apertura","Patriotas","Deportivo Cali",59.8,57,466,81,11,5,1,6,0.64,0.57,"Visitante"
168,2015,"Apertura","Patriotas","Deportes Tolima",61.2,68.9,465,111,24,5,1,6,0.68,0.64,"Local"
168,2015,"Apertura","Deportes Tolima","Patriotas",38.8,31.1,290,54,8,5,1,4,0.59,0.51,"Visitante"
169,2015,"Apertura","Envigado","Millonarios",61.6,69.8,461,89,23,5,2,6,1.17,0.99,"Local"
169,2015,"Apertura","Millonarios","Envigado",38.4,30.2,291,55,7,5,2,4,0.97,0.71,"Visitante"
170,2015,"Apertura","Millonarios","Junior",56.3,52.4,383,84,11,6,1,2,0.48,0.53,"Local"
170,2015,"Apertura","Junior","Millonarios",43.7,47.6,316,57,8,7,1,4,0.66,0.74,"Visitante"
171,2015,"Apertura","Once Caldas","Deportes Tolima",39.3,34.9,310,65,21,12,2,5,0.96,0.71,"Local"
171,2015,"Apertura","Deportes Tolima","Once Caldas",60.7,65.1,471,108,17,8,0,3,0.22,0.17,"Visitante"
172,2015,"Apertura","Deportivo Pereira","Deportivo Cali",65.7,68,491,98,27,7,3,6,1.31,1.4,"Local"
172,2015,"Apertura","Deportivo Cali","Deportivo Pereira",34.3,32,262,49,7,5,0,4,0.25,0.21,"Visitante"
173,2015,"Apertura","Fortaleza CEIF","Deportivo Pereira",51,49.4,404,78,8,7,2,3,0.83,0.99,"Local"
173,2015,"Apertura","Deportivo Pereira","Fortaleza CEIF",49,50.6,389,87,11,6,2,4,0.94,0.68,"Visitante"
174,2015,"Apertura","Junior","America de Cali",57.3,50.7,417,95,10,6,0,3,0.27,0.26,"Local"
174,2015,"Apertura","America de Cali","Junior",42.7,49.3,319,64,10,6,1,5,0.64,0.71,"Visitante"
175,2015,"Apertura","Independiente Medellin","Envigado",55.8,49.1,409,87,8,6,2,3,0.88,0.78,"Local"
175,2015,"Apertura","Envigado","Independiente Medellin",44.2,50.9,340,75,12,7,1,3,0.53,0.58,"Visitante"
176,2015,"Apertura","Patriotas","Boyaca Chico",42.7,45,345,81,22,13,1,4,0.6,0.61,"Local"
176,2015,"Apertura","Boyaca Chico","Patriotas",57.3,55,414,89,15,6,2,3,0.88,0.68,"Visitante"
177,2015,"Apertura","La Equidad","Atletico Nacional",55.8,48.9,470,116,12,6,2,3,0.92,1.04,"Local"
177,2015,"Apertura","Atletico Nacional","La Equidad",44.2,51.1,314,67,11,7,0,3,0.24,0.19,"Visitante"
178,2015,"Apertura","Junior","Aguilas Doradas",50.3,53.6,405,93,10,6,0,3,0.21,0.17,"Local"
178,2015,"Apertura","Aguilas Doradas","Junior",49.7,46.4,386,83,13,3,1,2,0.46,0.42,"Visitante"
179,2015,"Apertura","Independiente Medellin","Atletico Nacional",42.8,38.4,316,67,21,11,4,4,1.6,1.55,"Local"
179,2015,"Apertura","Atletico Nacional","Independiente Medellin",57.2,61.6,404,85,17,6,2,4,0.92,0.67,"Visitante"
180,2015,"Apertura","Junior","America de Cali",50.9,51.3,475,92,8,6,0,4,0.31,0.34,"Local"
180,2015,"Apertura","America de Cali","Junior",49.1,48.7,381,69,10,6,0,3,0.26,0.28,"Visitante"
181,2015,"Apertura","Atletico Bucaramanga","Deportivo Pereira",61.4,69.9,440,92,20,6,2,6,1.02,0.98,"Local"
181,2015,"Apertura","Deportivo Pereira","Atletico Bucaramanga",38.6,30.1,311,57,9,8,0,4,0.22,0.16,"Visitante"
182,2015,"Apertura","Santa Fe","Patriotas",55.4,50.4,399,82,11,5,2,3,0.88,0.66,"Local"
182,2015,"Apertura","Patriotas","Santa Fe",44.6,49.6,296,66,10,5,1,4,0.61,0.5,"Visitante"
183,2015,"Apertura","Deportivo Pereira","Santa Fe",57.4,49.8,459,105,14,7,2,4,0.92,1.06,"Local"
183,2015,"Apertura","Santa Fe","Deportivo Pereira",42.6,50.2,339,67,12,4,0,4,0.32,0.25,"Visitante"
184,2015,"Apertura","Patriotas","Independiente Medellin",51.3,51.6,413,93,9,7,0,3,0.16,0.15,"Local"
184,2015,"Apertura","Independiente Medellin","Patriotas",48.7,48.4,362,73,10,8,2,2,0.8,0.8,"Visitante"
185,2015,"Apertura","Independiente Medellin","Atletico Bucaramanga",36.8,34.6,333,75,22,14,4,5,1.6,1.5,"Local"
185,2015,"Apertura","Atletico Bucaramanga","Independiente Medellin",63.2,65.4,477,85,12,7,2,2,0.76,0.55,"Visitante"
186,2015,"Apertura","Alianza","Atletico Bucaramanga",55.5,64.5,453,92,22,5,3,6,1.43,1.34,"Local"
186,2015,"Apertura","Atletico Bucaramanga","Alianza",44.5,35.5,342,75,12,6,2,1,0.74,0.62,"Visitante"
187,2015,"Apertura","Independiente Medellin","Millonarios",62.4,71.2,509,109,23,5,1,6,0.74,0.82,"Local"
187,2015,"Apertura","Millonarios","Independiente Medellin",37.6,28.8,314,61,10,8,2,4,0.89,0.73,"Visitante"
188,2015,"Apertura","Junior","Santa Fe",44.9,34.3,310,70,21,10,3,4,1.25,1.12,"Local"
188,2015,"Apertura","Santa Fe","Junior",55.1,65.7,388,86,11,6,2,4,0.86,0.62,"Visitante"
189,2015,"Apertura","Jaguares","Aguilas Doradas",52.4,54.7,420,95,12,6,0,3,0.19,0.14,"Local"
189,2015,"Apertura","Aguilas Doradas","Jaguares",47.6,45.3,367,72,10,8,1,4,0.62,0.66,"Visitante"
190,2015,"Apertura","Jaguares","America de Cali",65.8,70.3,424,91,23,5,3,6,1.51,1.24,"Local"
190,2015,"Apertura","America de Cali","Jaguares",34.2,29.7,257,59,11,5,1,1,0.38,0.37,"Visitante"
191,2015,"Apertura","Fortaleza CEIF","Boyaca Chico",52,52.9,423,87,8,5,1,4,0.58,0.57,"Local"
191,2015,"Apertura","Boyaca Chico","Fortaleza CEIF",48,47.1,355,63,8,7,0,3,0.19,0.19,"Visitante"
192,2015,"Apertura","Envigado","America de Cali",56.6,54.2,449,97,9,4,2,2,0.81,0.66,"Local"
192,2015,"Apertura","America de Cali","Envigado",43.4,45.8,351,69,13,6,1,2,0.47,0.38,"Visitante"
193,2015,"Apertura","Alianza","Fortaleza CEIF",43.6,39.7,324,67,19,10,2,3,0.9,0.93,"Local"
193,2015,"Apertura","Fortaleza CEIF","Alianza",56.4,60.3,445,100,18,3,2,3,0.82,0.59,"Visitante"
194,2015,"Apertura","Santa Fe","Once Caldas",51.1,52.7,403,82,9,6,1,2,0.48,0.47,"Local"
194,2015,"Apertura","Once Caldas","Santa Fe",48.9,47.3,384,86,13,7,1,4,0.59,0.49,"Visitante"
195,2015,"Apertura","Alianza","Deportivo Pasto",63.6,63.9,481,110,25,6,2,7,1.15,1.03,"Local"
195,2015,"Apertura","Deportivo Pasto","Alianza",36.4,36.1,316,73,13,5,0,3,0.16,0.14,"Visitante"
196,2015,"Apertura","Millonarios","Deportes Tolima",59.2,63.6,451,90,20,5,3,5,1.42,1.62,"Local"
196,2015,"Apertura","Deportes Tolima","Millonarios",40.8,36.4,313,54,7,6,0,4,0.25,0.24,"Visitante"
197,2015,"Apertura","Fortaleza CEIF","Atletico Bucaramanga",60.8,62.6,444,110,25,5,2,7,1.13,1.16,"Local"
197,2015,"Apertura","Atletico Bucaramanga","Fortaleza CEIF",39.2,37.4,310,66,11,6,0,3,0.22,0.17,"Visitante"
198,2015,"Apertura","Deportivo Pereira","Deportes Tolima",40.2,37.8,296,58,18,12,2,4,0.87,0.92,"Local"
198,2015,"Apertura","Deportes Tolima","Deportivo Pereira",59.8,62.2,454,83,13,5,1,4,0.6,0.59,"Visitante"
199,2015,"Apertura","Atletico Nacional","Envigado",45.3,45.1,271,52,15,11,1,5,0.65,0.61,"Local"
199,2015,"Apertura","Envigado","Atletico Nacional",54.7,54.9,407,70,13,6,1,3,0.49,0.44,"Visitante"
200,2015,"Apertura","Independiente Medellin","Atletico Bucaramanga",36.8,32.8,302,60,21,10,4,3,1.51,1.26,"Local"
200,2015,"Apertura","Atletico Bucaramanga","Independiente Medellin",63.2,67.2,500,113,14,6,2,2,0.81,0.88,"Visitante"
201,2015,"Apertura","Patriotas","Jaguares",50.4,51.4,435,101,11,5,1,2,0.47,0.52,"Local"
201,2015,"Apertura","Jaguares","Patriotas",49.6,48.6,383,72,13,8,2,3,0.91,0.65,"Visitante"
202,2015,"Apertura","Independiente Medellin","Aguilas Doradas",60.3,73,500,101,27,7,2,5,0.96,1.11,"Local"
202,2015,"Apertura","Aguilas Doradas","Independiente Medellin",39.7,27,317,55,10,7,2,4,0.9,0.74,"Visitante"
203,2015,"Apertura","Deportivo Pereira","Patriotas",62.8,75.4,489,112,25,6,3,6,1.31,1.31,"Local"
203,2015,"Apertura","Patriotas","Deportivo Pereira",37.2,24.6,305,55,11,6,1,4,0.62,0.53,"Visitante"
204,2015,"Apertura","Fortaleza CEIF","Junior",44.1,40.6,308,72,21,10,3,4,1.25,1.18,"Local"
204,2015,"Apertura","Junior","Fortaleza CEIF",55.9,59.4,422,89,14,6,1,4,0.61,0.64,"Visitante"
205,2015,"Apertura","Junior","Aguilas Doradas",65.6,63.5,437,85,23,6,2,6,1.04,0.86,"Local"
205,2015,"Apertura","Aguilas Doradas","Junior",34.4,36.5,256,52,8,7,0,4,0.21,0.21,"Visitante"
206,2015,"Apertura","Fortaleza CEIF","America de Cali",67,74.9,452,102,27,6,3,6,1.43,1.38,"Local"
206,2015,"Apertura","America de Cali","Fortaleza CEIF",33,25.1,260,48,7,6,0,1,0.08,0.08,"Visitante"
207,2015,"Apertura","Jaguares","Atletico Nacional",51.2,54.4,389,74,10,6,1,2,0.51,0.43,"Local"
207,2015,"Apertura","Atletico Nacional","Jaguares",48.8,45.6,362,77,13,7,1,5,0.6,0.63,"Visitante"
208,2015,"Apertura","Envigado","Fortaleza CEIF",54.1,51.9,431,83,9,7,1,4,0.62,0.71,"Local"
208,2015,"Apertura","Fortaleza CEIF","Envigado",45.9,48.1,332,68,11,8,0,2,0.15,0.11,"Visitante"
209,2015,"Apertura","La Equidad","Fortaleza CEIF",60.9,65.9,423,81,19,6,2,6,1.19,0.98,"Local"
209,2015,"Apertura","Fortaleza CEIF","La Equidad",39.1,34.1,326,65,10,5,0,1,0.05,0.05,"Visitante"
210,2015,"Apertura","Atletico Nacional","Deportivo Pereira",62.8,67.6,452,90,21,8,1,7,0.94,0.87,"Local"
210,2015,"Apertura","Deportivo Pereira","Atletico Nacional",37.2,32.4,283,51,8,5,1,3,0.54,0.58,"Visitante"
211,2015,"Apertura","Deportivo Pereira","America de Cali",40.9,36.3,295,66,18,13,2,3,0.89,0.84,"Local"
211,2015,"Apertura","America de Cali","Deportivo Pereira",59.1,63.7,479,107,13,7,2,2,0.84,0.67,"Visitante"
212,2015,"Apertura","America de Cali","Deportivo Pasto",50.1,52.4,431,85,8,5,0,3,0.19,0.16,"Local"
212,2015,"Apertura","Deportivo Pasto","America de Cali",49.9,47.6,376,75,13,9,1,3,0.49,0.56,"Visitante"
213,2015,"Apertura","Millonarios","Envigado",36.9,42.3,328,81,23,14,3,4,1.28,1.05,"Local"
213,2015,"Apertura","Envigado","Millonarios",63.1,57.7,509,107,16,6,1,4,0.69,0.51,"Visitante"
214,2015,"Apertura","Deportivo Pasto","Fortaleza CEIF",37.9,33.3,296,61,17,13,1,6,0.84,0.83,"Local"
214,2015,"Apertura","Fortaleza CEIF","Deportivo Pasto",62.1,66.7,473,98,19,6,0,3,0.19,0.14,"Visitante"
215,2015,"Apertura","America de Cali","Atletico Nacional",63.6,75.3,404,94,23,5,3,5,1.43,1.64,"Local"
215,2015,"Apertura","Atletico Nacional","America de Cali",36.4,24.7,299,59,9,8,2,5,0.94,0.79,"Visitante"
216,2015,"Apertura","Deportivo Cali","Deportes Tolima",52.5,50,451,98,9,7,1,1,0.4,0.41,"Local"
216,2015,"Apertura","Deportes Tolima","Deportivo Cali",47.5,50,345,59,10,9,2,3,0.84,0.85,"Visitante"
217,2015,"Apertura","La Equidad","Alianza",56.5,71.2,469,94,22,5,3,6,1.46,1.34,"Local"
217,2015,"Apertura","Alianza","La Equidad",43.5,28.8,344,75,14,7,1,4,0.64,0.65,"Visitante"
218,2015,"Apertura","Atletico Bucaramanga","Aguilas Doradas",59.7,70,471,96,23,6,1,6,0.74,0.89,"Local"
218,2015,"Apertura","Aguilas Doradas","Atletico Bucaramanga",40.3,30,335,58,11,9,1,4,0.55,0.39,"Visitante"
219,2015,"Apertura","Envigado","Fortaleza CEIF",57.7,65.9,408,84,23,5,1,6,0.79,0.94,"Local"
219,2015,"Apertura","Fortaleza CEIF","Envigado",42.3,34.1,313,55,8,6,0,4,0.27,0.24,"Visitante"
220,2015,"Apertura","Fortaleza CEIF","Envigado",52.1,50.1,429,105,11,7,1,2,0.49,0.5,"Local"
220,2015,"Apertura","Envigado","Fortaleza CEIF",47.9,49.9,346,63,9,7,1,3,0.59,0.46,"Visitante"
221,2015,"Finalizacion","Millonarios","Santa Fe",51.2,51.1,436,83,9,6,1,2,0.45,0.38,"Local"
221,2015,"Finalizacion","Santa Fe","Millonarios",48.8,48.9,348,73,11,7,2,4,0.96,0.72,"Visitante"
222,2015,"Finalizacion","Deportivo Cali","Aguilas Doradas",65.4,71.3,454,105,22,5,1,6,0.86,0.92,"Local"
222,2015,"Finalizacion","Aguilas Doradas","Deportivo Cali",34.6,28.7,267,61,11,5,0,6,0.49,0.5,"Visitante"
223,2015,"Finalizacion","Envigado","Jaguares",55.8,50.9,436,95,10,7,2,3,0.88,0.92,"Local"
223,2015,"Finalizacion","Jaguares","Envigado",44.2,49.1,329,63,10,4,0,4,0.35,0.28,"Visitante"
224,2015,"Finalizacion","Deportivo Cali","America de Cali",62.7,66.7,425,100,23,8,1,8,0.82,0.78,"Local"
224,2015,"Finalizacion","America de Cali","Deportivo Cali",37.3,33.3,323,74,13,5,1,3,0.5,0.57,"Visitante"
225,2015,"Finalizacion","Jaguares","Once Caldas",51,55.4,415,103,9,7,2,2,0.76,0.68,"Local"
225,2015,"Finalizacion","Once Caldas","Jaguares",49,44.6,331,67,11,8,1,2,0.51,0.55,"Visitante"
226,2015,"Finalizacion","Deportivo Pasto","Santa Fe",41.1,34.2,281,60,17,11,2,5,1.02,0.99,"Local"
226,2015,"Finalizacion","Santa Fe","Deportivo Pasto",58.9,65.8,442,82,12,8,0,1,0.06,0.06,"Visitante"
227,2015,"Finalizacion","Envigado","Boyaca Chico",52.2,48.9,411,101,10,5,0,3,0.15,0.11,"Local"
227,2015,"Finalizacion","Boyaca Chico","Envigado",47.8,51.1,354,64,11,8,0,2,0.14,0.1,"Visitante"
228,2015,"Finalizacion","Deportivo Pasto","Junior",44.3,39,299,65,20,12,4,4,1.58,1.43,"Local"
228,2015,"Finalizacion","Junior","Deportivo Pasto",55.7,61,415,74,12,6,1,3,0.49,0.48,"Visitante"
229,2015,"Finalizacion","Alianza","Deportes Tolima",60.7,64.5,454,106,30,7,2,4,0.93,0.91,"Local"
229,2015,"Finalizacion","Deportes Tolima","Alianza",39.3,35.5,275,63,9,6,1,3,0.57,0.48,"Visitante"
230,2015,"Finalizacion","America de Cali","Aguilas Doradas",56.2,55.6,405,87,9,8,0,3,0.16,0.15,"Local"
